82,90558099999998;54,98866199999471;224,63008377261534
82,90550290790465;54,988616512542045;224,63013187595942
82,90538619472414;54,98854852889722;224,6301833655099
82,9052562675157;54,9884728482829;224,6302350469005
82,90513865107307;54,988404338501674;224,63026974534944
82,90499396925968;54,988318309210996;223,7460546626752
82,90485491636261;54,98823477272482;223,74611610756656
82,90470831479018;54,98814670134703;223,74617619079712
82,90457567072296;54,988067014986505;223,74620823859755
82,90441547528575;54,98797238896615;224,63483864003078
82,90424990644036;54,98787596189915;224,6349054775513
82,90409530280824;54,98778592095724;224,63497007254995
82,90394047996234;54,987695752345545;224,6350357571426
82,90378062720274;54,98760265431903;224,63510121955377
82,90362687616073;54,987513109924414;224,63516630729538
82,90346880647104;54,98742105035535;224,63521868627197
82,90330701966066;54,987325600910964;223,77515358421786
82,90316856177817;54,987242504342696;223,77521814599018
82,90300663114809;54,98714532042353;223,77528484101518
82,90285824180066;54,9870562634098;223,77535109126532
82,9026984031887;54,98696033503149;223,77541463693922
82,90256254981398;54,98687880157867;223,77547835602707
82,90240196512698;54,986782425437674;223,77554300158107
82,9022617834363;54,98669829431258;223,77560423394348
82,90211701903176;54,986611412836346;223,77563729708774
82,90197218304037;54,98652325058887;223,3444840030232
82,90195699999998;54,986513999994735;134,59704948770874
82,9019628461286;54,98651068517954;134,59701007113145
82,90239448834228;54,98626894005486;133,96759422843743
82,90250812009428;54,98620590994241;133,96756629496107
82,9026255410424;54,986140158549176;134,31853715255045
82,9027392105037;54,98607632981942;134,31849021598046
82,90285886194724;54,98600914203152;134,31842109665183
82,90308665691846;54,98588122848732;134,3183512574763
82,90320198397588;54,98581646896884;134,3183049735533
82,90331669999175;54,985752052568046;134,31827075201141
82,90342228094191;54,98569268645462;134,39857725334952
82,90353938761606;54,98562655311146;134,5480525009006
82,90364769407718;54,98556524577956;134,5480082436368
82,90375755412745;54,985503059031956;134,54796356889645
82,9038678771593;54,98544061021166;134,54792198640257
82,90396266001619;54,985386957973304;134,54788401997322
82,90405487764542;54,98533475779299;134,54784574327255
82,90415137961298;54,985280132444785;134,54781009112082
82,90423068488764;54,98523524135755;134,54777774122374
82,90431080000113;54,98518989185761;134,5477401092133
82,9044162147604;54,985130221385816;134,54769478640299
82,90453424153146;54,98506341183124;134,54765383407351
82,90465244616101;54,9849964963601;134,55529283478032
82,90477789462034;54,98492546664755;134,55524384678947
82,9048939018345;54,98485978262784;134,55519637936646
82,90501188671637;54,98479297884012;134,5551514666563
82,90511516567767;54,98473450163783;134,55510937279226
82,90521939812524;54,98467548456555;134,55506771861133
82,90532033974281;54,984618330782105;134,55502449515456
82,90543248249439;54,984554834845596;134,55499568027471
82,90546234037195;54,98453792912613;134,55497360582956
82,90554130121456;54,98449322099672;134,5549379310037
82,90563808230822;54,984438422928264;134,55489861995807
82,90573511609959;54,98438348178074;134,55485581512806
82,90595840599516;54,9842575156338;134,34036495273122
82,90596999999997;54,98425099999475;44,07696157952385
82,90601993093111;54,98428065440561;44,076924243191904
82,90614549473905;54,98435522783467;44,07689291629468
82,90626108338867;54,984423618351556;44,2096454610207
82,90637422894063;54,98449050550109;44,209598938595875
82,90648076553428;54,984553485697354;44,20955232491301
82,90659438310752;54,98462065188704;44,209503366974786
82,90671186582843;54,98469010299831;44,20945415786548
82,90682676795431;54,984758028564436;44,20940446161586
82,90694651155482;54,98482881621776;44,209352503438204
82,90707888636769;54,98490712818618;43,809506246775705
82,90719341188063;54,98497578313797;43,809457029026376
82,90730827878822;54,98504464274658;43,80940916138538
82,9074162977509;54,9851093971972;43,8093394856209
82,90765464133457;54,98525227773815;43,80926055198743
82,90776224490426;54,98531678317187;43,80921374696299
82,90787257585333;54,98538292359591;43,80916727310504
82,90797881457972;54,985446610842935;43,80912085974158
82,90808870244895;54,98551248565257;43,809075206558255
82,90819153596615;54,985574131568654;43,8090308610744
82,90829521646523;54,98563628522752;43,80898537738922
82,90840342982388;54,98570115621327;43,80893893128078
82,90851155541706;54,985765974585995;43,80889887843684
82,90862480437934;54,985833889813335;43,77383823402695
82,90873111735954;54,98589769956693;43,77379195043094
82,90884013214541;54,98596313096217;43,773746581265456
82,90894212786769;54,98602434946907;43,77370159549454
82,9090495293362;54,986088812540544;43,773673212746075
82,90916091003838;54,9861538086579;44,81071853829734
82,90926245220884;54,98621258726332;44,810675896009094
82,90936652910514;54,98627283311771;44,81065325421861
82,90947404164163;54,98633842919785;43,22607780909953
82,90977798643428;54,986501818869215;59,17475523409064
82,91007901273986;54,98657126247426;98,43476649230165
82,91025740394879;54,98655605082082;98,4347647736165
82,9104327149065;54,98654750035065;94,8357195723645
82,91062300800773;54,986537891155784;95,02894658615502
82,91079202773514;54,986529338350316;95,02894552841133
82,91095687501864;54,98652099668055;95,02894443815129
82,91113753638881;54,98651185477989;95,02894339515497
82,91128357292699;54,98650446497916;95,02894243129185
82,91144730586933;54,98649617969773;95,02894143605693
82,91159039828796;54,98648893887657;95,02894050481798
82,91175175888168;54,986480773641674;95,02893948947636
82,91190010647286;54,98647326689612;95,02893852146649
82,91206260311355;54,98646504417453;95,0289375558976
82,91220269508887;54,98645795518301;95,02893665744422
82,91234811280835;54,986450596696;95,02893572950791
82,91249587920414;54,98644311936031;95,02893483791567
82,91262696606506;54,98643648604928;95,02893399307686
82,91276385879446;54,98642955894732;95,0289331660126
82,9128917403244;54,98642308783374;95,02893258658001
82,91300747899133;54,98641717539789;95,10297231751723
82,91311072454442;54,986411873599224;95,10297181412442
82,91317019085277;54,98640881992391;95,10297114704181
82,91330147791848;54,986402078155685;95,10297051816683
82,91351753306931;54,986391405769076;94,90831340970057
82,91367577399326;54,98638585196755;93,18147648919854
82,91376500000001;54,98638299999472;5,111573540271266
82,91377613943345;54,9864546106383;5,111564953550115
82,91378830443611;54,98658994961082;1,0551346876859071
82,91379278429152;54,98672982065174;1,0551313587415905
82,91379638359447;54,98684219888819;1,0551285807422488
82,91379998133212;54,98696603743953;0,5975672441620787
82,91380231131936;54,987094497403255;0,5975655392112031
82,91380412646184;54,98719457225881;0,5975639352861037
82,91380619458802;54,987308594950036;0,5975627524449436
82,91380827898584;54,98740970170242;0,7431175330912936
82,91380959868562;54,98750058108271;359,09328722465693
82,91380736421266;54,9875817669336;359,09328829645625
